package_path,source_path,note
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat1/status.txt,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat1/status.txt,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2/metrics.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2/metrics.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2/case_results.jsonl,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2/mismatch_notes.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2/status.txt,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2/status.txt,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_actioncanon_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1/metrics.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1/case_results.jsonl,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1/mismatch_notes.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1/status.txt,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_v1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1/metrics.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1/case_results.jsonl,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1/mismatch_notes.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1/status.txt,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2/metrics.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2/case_results.jsonl,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2/mismatch_notes.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2/status.txt,results/baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_rewrite_only_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1/metrics.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1/metrics.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1/case_results.jsonl,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1/case_results.jsonl,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1/mismatch_notes.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1/status.txt,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1/status.txt,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_v1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1/metrics.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1/metrics.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1/case_results.jsonl,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1/case_results.jsonl,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1/mismatch_notes.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1/status.txt,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1/status.txt,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2/metrics.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2/metrics.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2/case_results.jsonl,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2/mismatch_notes.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2/status.txt,results/method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2/status.txt,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_quarantine_only_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2/metrics.json,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2/case_results.jsonl,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2/mismatch_notes.json,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2/status.txt,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_v2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1/metrics.json,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1/case_results.jsonl,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1/mismatch_notes.json,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1/status.txt,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2/metrics.json,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2/case_results.jsonl,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2/mismatch_notes.json,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2/status.txt,results/baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_dpr_strategyqa_minimax27_triggerquery_heldout_instruction_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2/metrics.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2/case_results.jsonl,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2/mismatch_notes.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2/status.txt,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_v2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1/metrics.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1/case_results.jsonl,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1/mismatch_notes.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1/status.txt,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat1
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2/metrics.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2/metrics.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2/case_results.jsonl,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2/mismatch_notes.json,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2
run_level/minimax_mechanism_and_stress/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2/status.txt,results/baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2/status.txt,MiniMax mechanism/stress run-level case summary for baseline_agentpoison_fullreact_minimax27_triggerquery_heldout_instruction_static_keyword_filter_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2/metrics.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2/metrics.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2/case_results.jsonl,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2/mismatch_notes.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2/status.txt,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2/status.txt,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_v2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1/metrics.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1/metrics.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1/case_results.jsonl,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1/case_results.jsonl,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1/mismatch_notes.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1/status.txt,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1/status.txt,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat1
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2/metrics.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2/metrics.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2/case_results.jsonl,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2/case_results.jsonl,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2/mismatch_notes.json,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2/mismatch_notes.json,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2
run_level/minimax_mechanism_and_stress/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2/status.txt,results/method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2/status.txt,MiniMax mechanism/stress run-level case summary for method_flowfence_lite_fullreact_minimax27_triggerquery_heldout_instruction_quarantine_actioncanon_repeat2
